game_number	agent_type	agent_color	agent_depth	agent_num_moves	agent_decision_time	game_result
0	alphabeta2	white	2	80	13.824028000000004	0
0	alphabeta3	black	3	80	95.85403500000007	0
1	alphabeta2	white	2	15	5.3396479999999995	-1
1	alphabeta3	black	3	15	57.141529	1
2	alphabeta2	white	2	14	5.474579	-1
2	alphabeta3	black	3	14	56.20610599999999	1
3	alphabeta2	white	2	18	5.262980999999999	-1
3	alphabeta3	black	3	18	57.24972099999999	1
4	alphabeta2	white	2	16	5.676704	-1
4	alphabeta3	black	3	16	66.9468	1
5	alphabeta2	white	2	21	10.690370999999999	1
5	alphabeta3	black	3	21	103.606228	-1
6	alphabeta2	white	2	16	6.693783999999999	-1
6	alphabeta3	black	3	16	80.10066499999998	1
7	alphabeta2	white	2	18	6.0910899999999994	-1
7	alphabeta3	black	3	18	71.341844	1
8	alphabeta2	white	2	43	15.852656000000003	-1
8	alphabeta3	black	3	43	178.65009499999996	1
9	alphabeta2	white	2	48	14.408724999999997	1
9	alphabeta3	black	3	48	153.1980450000001	-1
10	alphabeta2	white	2	21	8.465894999999998	-1
10	alphabeta3	black	3	21	101.11180199999998	1
11	alphabeta2	white	2	15	6.381604999999999	-1
11	alphabeta3	black	3	15	77.99223500000002	1
12	alphabeta2	white	2	14	7.0959710000000005	-1
12	alphabeta3	black	3	14	92.909166	1
13	alphabeta2	white	2	26	6.838138000000002	-1
13	alphabeta3	black	3	26	102.18324700000001	1
14	alphabeta2	white	2	94	19.60684799999999	0
14	alphabeta3	black	3	94	173.35784699999996	0
15	alphabeta2	white	2	17	6.254135	-1
15	alphabeta3	black	3	17	69.37217700000001	1
16	alphabeta2	white	2	15	5.838064	-1
16	alphabeta3	black	3	15	62.80796599999999	1
17	alphabeta2	white	2	35	14.499233000000002	-1
17	alphabeta3	black	3	35	140.38978800000004	1
18	alphabeta2	white	2	16	7.537660000000002	-1
18	alphabeta3	black	3	16	109.208522	1
19	alphabeta2	white	2	60	15.065544999999995	1
19	alphabeta3	black	3	60	103.26497499999999	-1
20	alphabeta2	white	2	22	8.527505999999999	-1
20	alphabeta3	black	3	22	113.728218	1
21	alphabeta2	white	2	36	13.857432	-1
21	alphabeta3	black	3	36	120.391155	1
22	alphabeta2	white	2	42	12.877867000000002	-1
22	alphabeta3	black	3	42	169.205648	1
23	alphabeta2	white	2	5	1.333696	1
23	alphabeta3	black	3	5	7.747896	-1
24	alphabeta2	white	2	34	14.911224	-1
24	alphabeta3	black	3	34	160.18830400000004	1
25	alphabeta2	white	2	44	14.966122000000006	-1
25	alphabeta3	black	3	44	158.751282	1
26	alphabeta2	white	2	39	12.139137999999997	0
26	alphabeta3	black	3	39	108.05125999999998	0
27	alphabeta2	white	2	45	15.207974000000004	0
27	alphabeta3	black	3	45	95.53823599999997	0
28	alphabeta2	white	2	34	9.993191	1
28	alphabeta3	black	3	34	101.167374	-1
29	alphabeta2	white	2	72	19.369516999999988	1
29	alphabeta3	black	3	72	131.44925700000005	-1
30	alphabeta2	white	2	5	1.7023949999999999	1
30	alphabeta3	black	3	5	7.7594650000000005	-1
31	alphabeta2	white	2	15	5.762365000000001	-1
31	alphabeta3	black	3	15	77.956106	1
32	alphabeta2	white	2	46	12.925557000000001	0
32	alphabeta3	black	3	46	129.10338899999996	0
33	alphabeta2	white	2	14	5.4696430000000005	-1
33	alphabeta3	black	3	14	77.10889999999999	1
34	alphabeta2	white	2	22	9.296630999999998	-1
34	alphabeta3	black	3	22	118.27775300000002	1
35	alphabeta2	white	2	37	10.430639999999997	-1
35	alphabeta3	black	3	37	97.914121	1
36	alphabeta2	white	2	5	1.301368	1
36	alphabeta3	black	3	5	7.643312000000001	-1
37	alphabeta2	white	2	10	3.156154	-1
37	alphabeta3	black	3	10	22.899399000000003	1
38	alphabeta2	white	2	19	7.14395	-1
38	alphabeta3	black	3	19	89.310393	1
39	alphabeta2	white	2	27	9.071092	-1
39	alphabeta3	black	3	27	78.436705	1
40	alphabeta2	white	2	23	6.9321090000000005	-1
40	alphabeta3	black	3	23	80.640162	1
41	alphabeta2	white	2	17	5.643966999999999	-1
41	alphabeta3	black	3	17	65.83326	1
42	alphabeta2	white	2	22	9.676565	1
42	alphabeta3	black	3	22	117.10145499999999	-1
43	alphabeta2	white	2	22	8.199209999999997	-1
43	alphabeta3	black	3	22	109.09149099999999	1
44	alphabeta2	white	2	26	9.165096000000002	-1
44	alphabeta3	black	3	26	114.00544900000003	1
45	alphabeta2	white	2	40	12.281483999999999	-1
45	alphabeta3	black	3	40	113.84429599999997	1
46	alphabeta2	white	2	44	14.700781999999997	-1
46	alphabeta3	black	3	44	136.52058000000002	1
47	alphabeta2	white	2	19	5.35477	-1
47	alphabeta3	black	3	19	61.78589200000002	1
48	alphabeta2	white	2	35	11.674406000000005	-1
48	alphabeta3	black	3	35	148.819166	1
49	alphabeta2	white	2	18	7.038901	-1
49	alphabeta3	black	3	18	85.05139199999999	1
50	alphabeta2	white	2	101	32.668757	0
50	alphabeta3	black	3	101	299.835335	0
51	alphabeta2	white	2	13	4.995379000000001	-1
51	alphabeta3	black	3	13	35.810643999999996	1
52	alphabeta2	white	2	14	7.8409	-1
52	alphabeta3	black	3	14	98.77819	1
53	alphabeta2	white	2	45	17.277803	-1
53	alphabeta3	black	3	45	167.62669499999998	1
54	alphabeta2	white	2	64	17.937367000000002	0
54	alphabeta3	black	3	64	151.55153599999994	0
55	alphabeta2	white	2	28	9.318931	-1
55	alphabeta3	black	3	28	139.23737899999998	1
56	alphabeta2	white	2	23	10.07104	-1
56	alphabeta3	black	3	23	130.478727	1
57	alphabeta2	white	2	51	14.400265	-1
57	alphabeta3	black	3	51	131.62208899999996	1
58	alphabeta2	white	2	37	11.671475999999997	-1
58	alphabeta3	black	3	37	154.22949300000002	1
59	alphabeta2	white	2	14	5.601496000000002	-1
59	alphabeta3	black	3	14	79.02688199999999	1
60	alphabeta2	white	2	30	10.601860999999998	-1
60	alphabeta3	black	3	30	150.63519099999994	1
61	alphabeta2	white	2	14	4.777371	-1
61	alphabeta3	black	3	14	35.283436	1
62	alphabeta2	white	2	17	6.468241999999999	-1
62	alphabeta3	black	3	17	72.53615	1
63	alphabeta2	white	2	13	4.387924	-1
63	alphabeta3	black	3	13	33.185601999999996	1
64	alphabeta2	white	2	35	13.174724000000001	-1
64	alphabeta3	black	3	35	111.98618000000002	1
65	alphabeta2	white	2	28	12.077145	-1
65	alphabeta3	black	3	28	117.40265500000001	1
66	alphabeta2	white	2	15	5.778363999999999	-1
66	alphabeta3	black	3	15	61.90224800000001	1
67	alphabeta2	white	2	22	7.121099999999999	-1
67	alphabeta3	black	3	22	81.58300799999999	1
68	alphabeta2	white	2	68	14.286638000000002	-1
68	alphabeta3	black	3	68	118.85783500000005	1
69	alphabeta2	white	2	32	10.019224999999997	-1
69	alphabeta3	black	3	32	139.659208	1
70	alphabeta2	white	2	5	1.5426760000000002	1
70	alphabeta3	black	3	5	7.612147	-1
71	alphabeta2	white	2	5	1.651561	1
71	alphabeta3	black	3	5	7.814602999999999	-1
72	alphabeta2	white	2	40	9.436665000000001	0
72	alphabeta3	black	3	40	128.03198100000003	0
73	alphabeta2	white	2	19	5.567010000000001	-1
73	alphabeta3	black	3	19	59.499004000000006	1
74	alphabeta2	white	2	5	1.783718	1
74	alphabeta3	black	3	5	7.8790949999999995	-1
75	alphabeta2	white	2	5	1.205877	1
75	alphabeta3	black	3	5	7.525842000000001	-1
76	alphabeta2	white	2	104	20.60113100000001	0
76	alphabeta3	black	3	104	120.66652299999998	0
77	alphabeta2	white	2	79	16.075542999999993	0
77	alphabeta3	black	3	79	146.81300599999997	0
78	alphabeta2	white	2	36	8.964146	-1
78	alphabeta3	black	3	36	165.03426200000004	1
79	alphabeta2	white	2	5	1.377974	1
79	alphabeta3	black	3	5	7.364452	-1
80	alphabeta2	white	2	44	10.118867999999997	0
80	alphabeta3	black	3	44	80.48880999999996	0
81	alphabeta2	white	2	40	13.920286	-1
81	alphabeta3	black	3	40	123.69250100000002	1
82	alphabeta2	white	2	59	14.256852999999996	0
82	alphabeta3	black	3	59	144.03499100000005	0
83	alphabeta2	white	2	15	6.3824879999999995	-1
83	alphabeta3	black	3	15	75.690367	1
84	alphabeta2	white	2	43	15.204949000000004	-1
84	alphabeta3	black	3	43	108.934361	1
85	alphabeta2	white	2	14	5.224096	-1
85	alphabeta3	black	3	14	48.535348	1
86	alphabeta2	white	2	92	16.963967000000004	0
86	alphabeta3	black	3	92	168.8852519999999	0
87	alphabeta2	white	2	35	9.981936999999997	-1
87	alphabeta3	black	3	35	130.752718	1
88	alphabeta2	white	2	30	8.060815000000002	-1
88	alphabeta3	black	3	30	98.29348499999999	1
89	alphabeta2	white	2	61	13.421634999999997	-1
89	alphabeta3	black	3	61	128.079534	1
90	alphabeta2	white	2	32	8.418757999999997	-1
90	alphabeta3	black	3	32	116.756551	1
91	alphabeta2	white	2	14	4.84945	-1
91	alphabeta3	black	3	14	36.77004600000001	1
92	alphabeta2	white	2	53	11.809360000000003	0
92	alphabeta3	black	3	53	77.89311099999998	0
93	alphabeta2	white	2	61	16.648130000000005	1
93	alphabeta3	black	3	61	145.187448	-1
94	alphabeta2	white	2	5	1.808421	1
94	alphabeta3	black	3	5	7.403507	-1
95	alphabeta2	white	2	31	12.867754999999999	-1
95	alphabeta3	black	3	31	134.29463	1
96	alphabeta2	white	2	46	14.969741999999995	-1
96	alphabeta3	black	3	46	148.053932	1
97	alphabeta2	white	2	27	9.390194000000001	-1
97	alphabeta3	black	3	27	127.503618	1
98	alphabeta2	white	2	22	8.888073999999998	-1
98	alphabeta3	black	3	22	92.601577	1
99	alphabeta2	white	2	19	6.998064	-1
99	alphabeta3	black	3	19	94.79646	1
